"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000229, 1, 0.000229, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''Zero'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''Identity''
1.173522, 86.326667, 1.199018, 1, 0.025495, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''Zero'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''Identity''
2.321633, 82.193333, 2.380630, 2, 0.058997, op_0=''Identity'', op_1=''Zero'', op_2=''AvgPool3x3'', op_3=''Identity'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN1x1''
6.232813, 80.226667, 6.375807, 3, 0.142994, op_0=''ReLUConvBN1x1'', op_1=''AvgPool3x3'', op_2=''ReLUConvBN1x1'', op_3=''ReLUConvBN3x3'', op_4=''AvgPool3x3'', op_5=''Identity''
18.220949, 79.610000, 21.602923, 4, 3.381974, op_0=''Zero'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''Zero'', op_4=''Zero'', op_5=''Identity''
19.434280, 79.076667, 23.214496, 5, 3.780216, op_0=''ReLUConvBN3x3'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''Identity'', op_4=''Zero'', op_5=''ReLUConvBN1x1''
29.432799, 77.860000, 36.473308, 6, 7.040510, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''Zero'', op_5=''Identity''
31.759347, 76.926667, 39.685110, 7, 7.925763, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''Identity'', op_3=''Identity'', op_4=''Zero'', op_5=''Identity''
32.910650, 76.360000, 41.336117, 8, 8.425467, op_0=''Identity'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN3x3'', op_4=''Zero'', op_5=''Identity''
38.414262, 76.160000, 48.657682, 9, 10.243420, op_0=''Identity'', op_1=''Zero'', op_2=''ReLUConvBN3x3'', op_3=''ReLUConvBN3x3'', op_4=''Identity'', op_5=''ReLUConvBN1x1''
49.152469, 75.426667, 62.958370, 10, 13.805901, op_0=''Identity'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN3x3'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN1x1''
108.475877, 70.193333, 137.045161, 11, 28.569284, op_0=''Identity'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN3x3'', op_4=''Zero'', op_5=''ReLUConvBN1x1''
136.100093, 66.526667, 165.295606, 12, 29.195513, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''Zero'', op_5=''Identity''
142.410301, 66.360000, 171.752894, 13, 29.342593, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN3x3'', op_4=''ReLUConvBN3x3'', op_5=''AvgPool3x3''
229.011309, 47.276667, 275.521529, 14, 46.510220, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''ReLUConvBN1x1'', op_3=''Zero'', op_4=''ReLUConvBN3x3'', op_5=''AvgPool3x3''
232.978393, 47.060000, 280.779614, 15, 47.801221, op_0=''ReLUConvBN3x3'', op_1=''ReLUConvBN1x1'', op_2=''ReLUConvBN1x1'', op_3=''ReLUConvBN3x3'', op_4=''ReLUConvBN3x3'', op_5=''AvgPool3x3''
