"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000220, 1, 0.000220, op_0=''ReLUConvBN1x1'', op_1=''Zero'', op_2=''Zero'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
1.069920, 94.916667, 1.092708, 1, 0.022788, op_0=''ReLUConvBN1x1'', op_1=''Zero'', op_2=''Zero'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
2.120860, 89.500000, 2.168141, 2, 0.047281, op_0=''Identity'', op_1=''AvgPool3x3'', op_2=''ReLUConvBN3x3'', op_3=''ReLUConvBN3x3'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN3x3''
7.312063, 89.166667, 7.471421, 3, 0.159358, op_0=''Identity'', op_1=''AvgPool3x3'', op_2=''ReLUConvBN3x3'', op_3=''ReLUConvBN1x1'', op_4=''AvgPool3x3'', op_5=''Zero''
11.086566, 89.116667, 12.608090, 4, 1.521523, op_0=''Identity'', op_1=''Identity'', op_2=''ReLUConvBN3x3'', op_3=''AvgPool3x3'', op_4=''AvgPool3x3'', op_5=''Zero''
18.256095, 85.816667, 22.205041, 5, 3.948946, op_0=''Identity'', op_1=''Identity'', op_2=''ReLUConvBN3x3'', op_3=''AvgPool3x3'', op_4=''Identity'', op_5=''Zero''
21.333814, 83.950000, 25.744191, 6, 4.410377, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN1x1''
84.154007, 77.750000, 105.714134, 7, 21.560127, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN3x3''
90.273831, 77.700000, 111.986601, 8, 21.712770, op_0=''ReLUConvBN3x3'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN3x3''
91.252663, 77.116667, 112.989661, 9, 21.736998, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN1x1''
111.708679, 74.716667, 133.939493, 10, 22.230814, op_0=''ReLUConvBN3x3'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN3x3''
112.717928, 72.850000, 134.982575, 11, 22.264647, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN3x3''
122.020513, 69.483333, 144.509505, 12, 22.488992, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''AvgPool3x3'', op_5=''ReLUConvBN3x3''
164.539834, 53.866667, 195.048632, 13, 30.508798, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN3x3''
529.191753, 53.316667, 635.102019, 14, 105.910265, op_0=''ReLUConvBN1x1'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''ReLUConvBN3x3'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN3x3''
