"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000221, 1, 0.000221, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''ReLUConvBN3x3'', op_3=''ReLUConvBN3x3'', op_4=''ReLUConvBN3x3'', op_5=''Identity''
1.110489, 52.438000, 1.134757, 1, 0.024268, op_0=''ReLUConvBN3x3'', op_1=''Zero'', op_2=''ReLUConvBN3x3'', op_3=''ReLUConvBN3x3'', op_4=''ReLUConvBN3x3'', op_5=''Identity''
2.237383, 48.678000, 2.285356, 2, 0.047973, op_0=''ReLUConvBN1x1'', op_1=''AvgPool3x3'', op_2=''Identity'', op_3=''Zero'', op_4=''Zero'', op_5=''ReLUConvBN3x3''
6.838053, 36.262000, 6.977623, 3, 0.139570, op_0=''Zero'', op_1=''Identity'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN3x3''
17.129675, 33.430000, 19.622855, 4, 2.493180, op_0=''Identity'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
21.560117, 28.866000, 25.809595, 5, 4.249478, op_0=''Zero'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
95.987588, 21.010000, 123.816596, 6, 27.829008, op_0=''Identity'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
105.909646, 20.226000, 133.982145, 7, 28.072499, op_0=''Zero'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''Identity'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
127.136670, 14.138000, 155.722198, 8, 28.585528, op_0=''Identity'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
132.463408, 13.910000, 161.175299, 9, 28.711892, op_0=''Identity'', op_1=''Zero'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN1x1''
136.145689, 8.842000, 164.952399, 10, 28.806711, op_0=''Identity'', op_1=''ReLUConvBN1x1'', op_2=''Identity'', op_3=''ReLUConvBN1x1'', op_4=''ReLUConvBN1x1'', op_5=''ReLUConvBN3x3''
185.289769, 1.294000, 225.642126, 11, 40.352357, op_0=''Identity'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN1x1''
200.794775, 1.026000, 244.667081, 12, 43.872307, op_0=''Identity'', op_1=''ReLUConvBN3x3'', op_2=''Identity'', op_3=''Identity'', op_4=''ReLUConvBN3x3'', op_5=''ReLUConvBN3x3''
